업무,공고번호-차수,분류,공고명,공고기관,수요기관,계약방법,입력일시(입찰마감일시),
용역,B5202001613-00,일반,(긴급)구미 하이테크밸리(2단계) 지장물철거공사 페목재재활용 처리용역,한국수자원공사,한국수자원공사 구미사업단,일반경쟁,2020/05/20 10:00(2020/05/26 17:00),
용역,B5202001616-00,취소,(긴급)구미 하이테크밸리(2단계) 지장물 철거공사 건설폐기물(혼합) 처리용역,한국수자원공사,한국수자원공사 구미사업단,일반경쟁,2020/05/20 10:00(2020/05/26 17:00),
용역,B5202001629-00,일반,(긴급)구미 하이테크밸리(2단계) 지장물 철거공사 건설폐기물(폐아스콘) 처리용역,한국수자원공사,한국수자원공사 구미사업단,제한경쟁,2020/05/20 10:00(2020/05/26 17:00),
용역,B5202001607-00,일반,(긴급)구미 하이테크밸리(2단계) 지장물 철거공사 가연성폐기물 처리용역,한국수자원공사,한국수자원공사 구미사업단,일반경쟁,2020/05/20 10:00(2020/05/26 17:00),
용역,20200523587-01,변경,(재)광주디자인진흥원 통합정보시스템 유지보수 용역,재단법인광주디자인진흥원,재단법인광주디자인진흥원,제한(총액),2020/05/20 09:57(2020/05/27 15:00),
용역,20200524045-00,일반,2020년 평택항 뉴미디어(SNS)운영용역,경기평택항만공사,경기평택항만공사,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/20 09:54(2020/05/26 10:00),
용역,20200517985-00,긴급,2020-2022 강원대학교 통합경비시스템 용역(장기계속계약),조달청 강원지방조달청,강원대학교,수의(총액),2020/05/20 09:54(2020/05/21 15:00),
용역,20200523769-00,일반,우체국예금 마케팅 매뉴얼 금융단말기 게시용 카드뉴스 제작 수액수의 견적제출 공고,과학기술정보통신부 우정사업본부 우정공무원교육원,과학기술정보통신부 우정사업본부 우정공무원교육원,수의(총액)소액수의,2020/05/20 09:54(2020/05/26 10:00),
용역,20200524138-00,일반,오산시 미세먼지 발생요인 및 실태조사를 통한 종합관리 대책 수립 연구용역(재공고),경기도 오산시,경기도 오산시,제한(총액),2020/05/20 09:54(2020/05/28 10:00),
용역,20200473-01,일반,동서발전 2020년도 EA컨설팅 용역,한전KDN(주),한전KDN(주),제한(총액)규격가격동시,2020/05/20 09:53(2020/05/28 11:00),
용역,202005202603-00,일반,2020년 하이원힐링캠프 참가자(기관) 운송 용역(긴급),(주)강원랜드,강원랜드,수의(총액)소액수의,2020/05/20 09:52(2020/05/25 17:00),
용역,20200522468-00,긴급,"2020학년도 7월 전국연합학력평가 문제지 인쇄, 포장, 배송 보안용역",경기도교육청 북부청사,경기도교육청 북부청사,수의(총액)소액수의,2020/05/20 09:52(2020/05/26 14:00),
용역,E012004556-00,일반,중장기 수요전망 모형 개발 연구용역,한국전력공사,공사용역부,제한(총액),2020/05/20 09:51(2020/06/02 14:00),
용역,20200522466-00,긴급,"2020학년도 6월 전국연합학력평가 문제지 인쇄, 포장, 배송 보안용역",경기도교육청 북부청사,경기도교육청 북부청사,제한(총액),2020/05/20 09:51(2020/05/26 14:00),
용역,20200524129-00,일반,2020년도 연구노트 포털 시스템 개선 및 유지보수 용역,한국특허전략개발원,한국특허전략개발원,제한(총액)협상에의한계약,2020/05/20 09:50(2020/06/01 14:00),
용역,20200517447-01,변경,2020학년도 학교경영자 배상책임보험 가입용역,서울특별시,서울특별시,일반(총액),2020/05/20 09:49(2020/05/22 14:00),
용역,20200524112-00,긴급,괴산수옥정관광지편익시설설치사업기본및실시설계용역,충청북도 괴산군,충청북도 괴산군,일반경쟁,2020/05/20 09:48(-),
용역,20200523762-00,일반,평지천 하천기본계획(재수립) 전략환경영향평가 용역,전라북도 고창군,전라북도 고창군,제한경쟁,2020/05/20 09:47(2020/05/27 15:00),
용역,20200524018-00,일반,인천서곶초등학교 옥상방수 및 장애인편의시설 설치 소방공사 감리용역,인천광역시교육청 인천광역시서부교육지원청,인천광역시교육청 인천광역시서부교육지원청,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/20 09:47(2020/05/26 10:00),
용역,20200520210-00,긴급,ERP 운영 및 유지관리,조달청,제주국제자유도시개발센터,제한(총액)협상에의한계약,2020/05/20 09:46(2020/06/19 10:00),
용역,20200519620-00,일반,경북기계공업고등학교 다목적공연장 증축공사 폐기물 처리용역,대구광역시교육청,대구광역시교육청,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/20 09:46(2020/05/26 10:00),
용역,20200523173-00,일반,2020년 정책숲가꾸기사업(덩굴제거 1지구) 실시설계 용역,고성군산림조합,고성군산림조합,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/20 09:45(2020/05/26 10:00),
용역,20200524110-00,일반,SK하이닉스 신규공장 공업용수 공급사업(2단계-1공구) 폐기물처리 용역(계속비),충청북도 청주시,충청북도 청주시,제한(총액),2020/05/20 09:44(2020/05/28 10:00),
용역,20200523214-00,일반,2020년 정책숲가꾸기사업(덩굴제거 2지구) 실시설계 용역,고성군산림조합,고성군산림조합,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/20 09:44(2020/05/26 10:00),
용역,20200524096-00,긴급,한밭도서관 북카페형 열람실 조성 전기공사 감리용역(긴급),대전광역시,대전광역시,제한경쟁,2020/05/20 09:43(2020/05/26 10:00),
용역,20200523250-00,일반,2020년 정책숲가꾸기사업(덩굴제거 3지구) 실시설계 용역,고성군산림조합,고성군산림조합,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/20 09:42(2020/05/26 10:00),
용역,20200523224-00,일반,역평리(상역평) 지방상수관로 매설공사 폐기물처리,충청남도 금산군,충청남도 금산군,제한(총액),2020/05/20 09:39(2020/05/28 14:00),
용역,20200524069-00,일반,가을 무 폐기물 위탁처리 용역,한국농수산식품유통공사,한국농수산식품유통공사,제한(총액),2020/05/20 09:38(2020/05/28 10:00),
용역,202005200202-00,일반,2020년 (주)강원랜드 협력사 휴양소 운영(임차),(주)강원랜드,강원랜드,수의(총액),2020/05/20 09:38(2020/05/22 12:00),
용역,20200524076-00,일반,2020년 코스콤 취약점 분석평가 용역(재공고),(주)코스콤,(주)코스콤,일반(총액)협상에의한계약,2020/05/20 09:37(2020/06/01 14:00),
용역,20200524064-00,일반,2020년 표준특허 창출지원 사업 협력기관 4차 모집 공고,한국특허전략개발원,한국특허전략개발원,제한(총액)협상에의한계약,2020/05/20 09:33(-),
용역,20200522616-01,변경,『내부순환(만덕~센텀) 도시고속화도로 민간투자사업(1차)』 물건(무연분묘) 개장 용역,부산광역시 건설본부,부산광역시 건설본부,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/20 09:32(2020/05/26 10:00),
용역,20200524051-00,긴급,갑천 좌안 둔산대교 하류 자전거도로 정비공사 폐기물 처리용역,대전광역시,대전광역시,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/20 09:32(2020/05/26 10:00),
용역,20200522146-00,긴급,AI음성인식 성폭력 피해조서 작성 시스템 구축,조달청 서울지방조달청,경찰청,제한(총액)협상에의한계약,2020/05/20 09:31(2020/06/16 10:00),
용역,20200523285-00,일반,2020년 다도해해상 해중생태계(항·포구) 복원사업,국립공원공단 다도해해상국립공원사무소,국립공원공단 다도해해상국립공원사무소,제한(총액),2020/05/20 09:30(2020/05/25 10:00),
용역,20200524050-00,일반,"2020년 침적쓰레기 정화사업(1,2권역) 폐기물처리 용역  소액수의 견적제출 안내공고",충청남도 태안군,충청남도 태안군,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/20 09:29(2020/05/26 14:00),
용역,20200524053-00,일반,청곡도로 확포장공사 건설폐기물 처리용역,경상북도 예천군,경상북도 예천군,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/20 09:28(2020/05/26 10:00),
용역,20200523626-00,일반,상주 전통 곶감농업 자원조사 및 다원적 활용사업 계획수립 용역-협상에의한계약,경상북도 상주시,경상북도 상주시,일반(총액)협상에의한계약,2020/05/20 09:28(-),
용역,20200523538-00,긴급,침곡구성지구 농어촌마을 하수도정비사업 기본 및 실시설계 용역,전라남도 곡성군,전라남도 곡성군,지명경쟁,2020/05/20 09:27(2020/05/26 14:00),
용역,20200524040-00,긴급,부산 지역정보수집시스템 핵심임무 예비설계,재단법인부산테크노파크,재단법인부산테크노파크,제한(총액)협상에의한계약,2020/05/20 09:27(2020/06/01 16:00),
용역,20200524035-00,긴급,몽도래언덕조성사업실시설계및실시계획인가용역,충청북도 괴산군,충청북도 괴산군,제한경쟁,2020/05/20 09:25(2020/05/25 16:00),
용역,20200524041-00,일반,2020년 뉴스콘텐츠 디지털화 지원 사업 감리,한국언론진흥재단,한국언론진흥재단,제한(총액)협상에의한계약,2020/05/20 09:25(2020/05/29 17:00),
용역,20200513113-01,변경,포항시 물 재이용 관리계획(변경) 수립용역,경상북도 포항시 맑은물사업본부,경상북도 포항시 맑은물사업본부,일반경쟁,2020/05/20 09:25(2020/06/12 10:00),
용역,20200523460-01,변경,한국한의약진흥원 시스템 통합유지보수,한국한의약진흥원,한국한의약진흥원,제한(총액)협상에의한계약,2020/05/20 09:24(2020/05/29 14:00),
용역,20200523820-02,변경,사업수행능력평가서 제출안내(죽도시장 공영주차장 건립공사 설계용역),경상북도 포항시,경상북도 포항시,제한경쟁,2020/05/20 09:22(-),
용역,20200524023-00,일반,화훼류 온라인매매시스템 구축용역,한국농수산식품유통공사 화훼사업센터,한국농수산식품유통공사 화훼사업센터,제한(총액)협상에의한계약,2020/05/20 09:19(2020/05/26 11:00),
용역,20200524013-00,긴급,부산 지역정보수집시스템 관측임무 제안 및 탑재체 기본설계,재단법인부산테크노파크,재단법인부산테크노파크,제한(총액)협상에의한계약,2020/05/20 09:17(2020/06/01 16:00),
용역,20200524015-00,긴급,아동권리보장원 2020 종합홍보,한국언론진흥재단,한국언론진흥재단,일반(총액)협상에의한계약,2020/05/20 09:17(2020/05/27 11:00),
용역,20200524014-00,일반,AI·BI를 활용한 약물 재창출 기술 특허 분석 용역 협력기관 모집공고,한국특허전략개발원,한국특허전략개발원,제한(총액)협상에의한계약,2020/05/20 09:16(-),
용역,20200523998-00,긴급,"한밭도서관 북카페형 열람실 조성 리모델링공사 감리용역(건축,기계,폐기물)",대전광역시,대전광역시,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/20 09:15(2020/05/26 10:00),
용역,20200522481-00,일반,2020년 풀베기사업(두촌지구 1차) 감리용역,강원도 홍천군,강원도 홍천군,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/20 09:15(2020/05/26 14:00),
용역,20200524011-00,일반,칠성율지용배수로정비공사등4건실시설계용역,충청북도 괴산군,충청북도 괴산군,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/20 09:15(2020/05/25 16:00),
용역,20200524009-00,일반,목포교도소 수용동 샤워실 개보수 공사 설계용역 견적제출 안내공고,법무부 광주지방교정청 목포교도소,법무부 광주지방교정청 목포교도소,제한경쟁,2020/05/20 09:13(2020/05/27 14:00),
용역,20200524005-00,일반,순천시 지역기반 기술형 창업지원사업 운영 용역(재공고),전라남도 순천시,전라남도 순천시,일반(총액),2020/05/20 09:12(2020/05/28 12:00),
용역,20200522486-00,일반,2020년 대리경영 풀베기사업(서면지구 1차) 감리용역,강원도 홍천군,강원도 홍천군,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/20 09:12(2020/05/26 14:00),
용역,20200522488-00,일반,2020년 대리경영 풀베기사업(동면지구 1차) 감리용역,강원도 홍천군,강원도 홍천군,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/20 09:09(2020/05/26 14:00),
용역,20200523932-00,일반,북방계식물 체크리스트 통합 정리,조달청 서울지방조달청,산림청 국립수목원,수의(총액),2020/05/20 09:08(2020/05/20 14:30),
용역,20200514183-01,변경,제5회 국립생태원 생태문학 공모전 대행 용역,국립생태원,국립생태원,일반(총액)협상에의한계약,2020/05/20 09:06(2020/05/25 14:00),
용역,20200523953-00,일반,1365자원봉사시스템 유지관리 및 기부통합관리시스템 구축 사업 감리용역,조달청 서울지방조달청,한국지역정보개발원,제한(총액)협상에의한계약,2020/05/20 09:06(2020/06/03 10:00),
용역,20200523986-00,일반,모듈러건축 설계/제작/시공 가이드북 개발,한국철강협회,한국철강협회,일반(총액),2020/05/20 09:05(-),
용역,2001798-00,일반,(긴급)청주지동 및 진천성석 사업지구관리 경비용역,한국토지주택공사,한국토지주택공사,제한경쟁,2020/05/20 09:05(2020/05/26 14:00),
용역,20200523846-00,일반,섬진강상류 단위유역 유역하수도정비계획 변경 수립 용역,환경부 전북지방환경청,환경부 전북지방환경청,지명경쟁,2020/05/20 09:02(2020/05/28 14:00),
용역,20200523830-00,일반,용담댐 단위유역 유역하수도정비계획 변경 수립 용역,환경부 전북지방환경청,환경부 전북지방환경청,지명경쟁,2020/05/20 09:01(2020/05/28 14:00),
용역,2020HCF008419922-01,긴급,호크 교전모의기 유지보수,공군군수사령부,공군군수사령부,제한(총액),2020/05/20 09:00(2020/05/26 13:00),
용역,2020LDH059020563-01,일반,특수무기 외주도장 용역 (프레임조립체 등 136품목),육군제2879부대,제2879부대,수의(총액),2020/05/20 09:00(2020/05/26 11:30),
용역,2020UMM032617899-01,긴급,차세대 첨단함정 건조가능성검토 연구용역,국방부 국군재정관리단,국군재정관리단,일반(총액),2020/05/20 09:00(2020/06/09 14:00),
용역,2020MDW000720736-01,일반,임상실습 생도 수송용역(재),국군간호사관학교,국군간호사관학교,수의(총액),2020/05/20 09:00(2020/05/25 10:00),
용역,2020HCF008319973-01,긴급,음성통신통제체계 유지보수,공군군수사령부,공군군수사령부,제한(총액),2020/05/20 09:00(2020/05/26 13:00),
용역,2020LGR00192020-08242-01,일반,유휴시설 철거 지정폐기물 처리(2공구),육군 제1288부대,제1288부대,수의(총액),2020/05/20 09:00(2020/05/26 10:00),
용역,2020LCF021219953-01,일반,생물학정찰차 유지보수 정비(용역),국방부 육군군수사령부,육군군수사령부,제한(총액),2020/05/20 09:00(2020/05/28 11:00),
용역,2020LCF021120049-01,일반,생물학정찰차 공기수집기 정비(용역),국방부 육군군수사령부,육군군수사령부,제한(총액),2020/05/20 09:00(2020/05/28 11:00),
용역,2020UMM032719316-01,긴급,공군 지역규모 수치예보 초기조건 연구용역,국방부 국군재정관리단,국군재정관리단,일반(총액),2020/05/20 09:00(2020/06/05 13:30),
용역,2020HCF008219899-01,긴급,T-50계열 임무지원체계 유지보수,공군군수사령부,공군군수사령부,제한(총액),2020/05/20 09:00(2020/05/26 13:00),
용역,2020HCF008519986-01,긴급,T-50 시뮬레이터 유지보수,공군군수사령부,공군군수사령부,제한(총액),2020/05/20 09:00(2020/05/26 13:00),
용역,2020HCF008620022-01,긴급,KT-1 시뮬레이터 유지보수,공군군수사령부,공군군수사령부,제한(총액),2020/05/20 09:00(2020/05/26 13:00),
용역,2020HDF003818309-01,일반,KA-1 CBTS 유지보수용역,공군제8전투비행단,공군 제8전투비행단,제한(총액),2020/05/20 09:00(2020/05/28 10:30),
용역,2020HCF008720028-01,긴급,CN-235 시뮬레이터 유지보수,공군군수사령부,공군군수사령부,제한(총액),2020/05/20 09:00(2020/05/26 13:00),
용역,2020LGP012420750-01,긴급,"20년 정수기 임차용역(경기, 인천)",국방부 조달본부 원주1군지사,제5378부대,일반(총액),2020/05/20 09:00(2020/05/26 10:30),
용역,2020LGP012320743-01,긴급,20년 정수기 임차용역(강원),국방부 조달본부 원주1군지사,제5378부대,일반(총액),2020/05/20 09:00(2020/05/26 10:30),
용역,2020LGP011920723-01,긴급,"20년 식자재 민간위탁 배송 용역계약(7군단, 경기)",국방부 조달본부 원주1군지사,제5378부대,일반(총액),2020/05/20 09:00(2020/05/26 10:30),
용역,2020LGP011820727-01,긴급,20년 식자재 민간위탁 배송 용역(수방사),국방부 조달본부 원주1군지사,제5378부대,일반(총액),2020/05/20 09:00(2020/05/26 10:30),
용역,2020LGP012220726-01,긴급,20년 식자재 민간위탁 배송 용역(수도군단),국방부 조달본부 원주1군지사,제5378부대,일반(총액),2020/05/20 09:00(2020/05/26 10:30),
용역,2020LGP012020721-02,변경,20년 식자재 민간위탁 배송 용역(8군단),국방부 조달본부 원주1군지사,제5378부대,일반(총액),2020/05/20 09:00(2020/05/26 10:30),
용역,2020LGP012120722-01,긴급,"20년 식자재 민간위탁 배송 용역(7군단, 영서)",국방부 조달본부 원주1군지사,제5378부대,일반(총액),2020/05/20 09:00(2020/05/26 10:30),
용역,2020UMM05482020-08230-01,일반,20-해-종합탄약공장 지정폐기물처리(C063),국방부 국군재정관리단,국군재정관리단,수의(총액),2020/05/20 09:00(2020/05/26 14:00),
용역,2020UMM05462020-08229-01,긴급,20-해-종합탄약공장 건설폐기물처리(C062),국방부 국군재정관리단,국군재정관리단,제한(총액),2020/05/20 09:00(2020/05/26 14:00),
용역,2020UMM03802020-05926-02,재입찰,20-해-00부두보강 증설 기본계획용역(C011),국방부 국군재정관리단,국군재정관리단,일반(총액),2020/05/20 09:00(2020/06/09 10:00),
용역,2020SCQ009420771-01,일반,20-평 00전대 조경관리 용역,국방부 해군제2함대사령부,제9911부대,수의(총액),2020/05/20 09:00(2020/05/26 10:00),
용역,2020UMM05492020-08246-01,긴급,20-국-00부대 설계용역(B175),국방부 국군재정관리단,국군재정관리단,일반(총액),2020/05/20 09:00(2020/06/16 10:00),
용역,2020SFD00492020-07587-02,재입찰,20-경-해병-4설계용역(토양오염복원),해병제9227부대,제9227부대,수의(총액),2020/05/20 09:00(2020/05/25 10:00),
용역,2020SFN003820535-01,일반,20-Y-실내공기질 및 수질검사 용역,해병대9518부대,제9518부대,수의(총액),2020/05/20 09:00(2020/05/26 10:00),
용역,2020SFN003920579-01,긴급,20-Y-무인감시장비 유지보수 용역,해병대9518부대,제9518부대,제한(총액),2020/05/20 09:00(2020/05/26 10:00),
용역,2020SCF00932020-07771-01,일반,20-00부두 기반구축 통신공사 감리용역,해군군수사령부,해군군수사령부,수의(총액),2020/05/20 09:00(2020/05/26 10:00),
용역,2020LHK01432020-08147-01,긴급,15사단 GOP통합급수시설 2차 설계용역,육군 제2218부대,제2218부대,제한(총액),2020/05/20 09:00(2020/05/26 10:00),
용역,2020HDF00722020-08283-01,일반,12동 내부환경 개선공사(폐기물처리),공군제8전투비행단,공군 제8전투비행단,수의(총액),2020/05/20 09:00(2020/05/26 10:00),
용역,2020LPM00452020-08203-01,일반,00부대 제초용역(훈련장),육군 제 3182부대,제3182부대,수의(총액),2020/05/20 09:00(2020/05/26 10:00),
용역,2020LPM00442020-08199-01,일반,00부대 제초용역(한강),육군 제 3182부대,제3182부대,수의(총액),2020/05/20 09:00(2020/05/26 10:00),
용역,2020LPM00462020-08204-01,일반,00부대 제초용역(주둔지),육군 제 3182부대,제3182부대,수의(총액),2020/05/20 09:00(2020/05/26 10:00),
용역,2020LPM00472020-08205-01,일반,00부대 제초용역(임진강),육군 제 3182부대,제3182부대,수의(총액),2020/05/20 09:00(2020/05/26 10:00),
용역,2020LQG002820669-01,일반,00부대 간부숙소 지정폐기물 처리용역,육군제7273부대,제7273부대,수의(총액),2020/05/20 09:00(2020/05/26 10:00),
용역,2020UMM030620680-01,긴급,(20G042-H)국방 획득 SW 보안성 검증체계 구축사업,국방부 국군재정관리단,국군재정관리단,일반(총액),2020/05/20 09:00(2020/06/11 11:00),
용역,2020UMM027419151-02,연기,(20G033-I)한국 안보·역사·문화 현장탐방 대행 용역,국방부 국군재정관리단,국군재정관리단,일반(총액),2020/05/20 09:00(2020/05/29 11:00),
용역,2020UMM030720710-01,긴급,(20F118-A)동원훈련장 과학화 발전연구 용역,국방부 국군재정관리단,국군재정관리단,일반(총액),2020/05/20 09:00(2020/06/10 11:00),
용역,2020UMM028118229-02,변경,(20F110-I)식기세척기 임차 용역,국방부 국군재정관리단,국군재정관리단,일반(총액),2020/05/20 09:00(2020/05/26 10:30),
용역,2020LHK001720274-01,긴급,'20년 음식물쓰레기 위탁처리용역,육군 제2218부대,제2218부대,제한(단가),2020/05/20 09:00(2020/05/26 10:00),
용역,2020LCM002320603-01,일반,'20년 대대급 교전훈련장비 유지관리 용역,국방부 육군교육사령부,육군교육사령부,일반(총액),2020/05/20 09:00(2020/05/26 12:30),
용역,2020SDG002920751-01,일반,'20-인 동원선박 실제훈련 임차용역,해군인천해역방어사령부,제2002부대,수의(총액),2020/05/20 09:00(2020/05/26 10:00),
용역,20200523773-00,일반,2020년 청년인생설계학교 뉴미디어 채널 운영 용역,서울특별시 평생교육진흥원,서울특별시 평생교육진흥원,제한(총액)협상에의한계약,2020/05/20 08:59(2020/06/02 17:00),
용역,20200523976-00,일반,KS강재 품목분석 및 싱가포르 건설기준(BC1) 내 KS기준 제정,한국철강협회,한국철강협회,일반(총액),2020/05/20 08:59(2020/05/26 12:00),
용역,20200523974-00,일반,2020학년도 제3종 시설물 정기안전점검 용역 수의계약,충청남도교육청 건양대학교병설건양고등학교,충청남도교육청 건양대학교병설건양고등학교,수의(총액)소액수의,2020/05/20 08:56(2020/05/22 15:00),
용역,20200522123-01,변경,청암대학교 역량기반 교육과정 고도화 및 매뉴얼 개발 연구,순천청암대학산학협력단,순천청암대학산학협력단,일반(총액)협상에의한계약,2020/05/20 08:48(2020/05/27 12:00),
용역,20200523965-00,긴급,"2020년 관내 도로재포장 정비공사(대덕구, 동구) 폐기물운반용역",대전광역시,대전광역시,제한(총액),2020/05/20 08:47(2020/05/26 10:00),
용역,20200523963-00,일반,재외동포재단 홍보전략 수립 연구용역,재외동포재단,재외동포재단,일반(총액)협상에의한계약,2020/05/20 08:39(-),
용역,20200523954-01,변경,영등포쪽방지역 코로나19 및 생활방역,서울특별시립 영등포쪽방상담소,서울특별시립 영등포쪽방상담소,수의(총액)소액수의,2020/05/20 08:37(-),
용역,20200523957-00,일반,동촌소하천 정비공사 건설폐기물처리 용역,충청남도 계룡시,충청남도 계룡시,제한(총액),2020/05/20 08:30(2020/05/28 14:00),
용역,20200523952-00,일반,서울천호초등학교 외 1교(오금중) 내진성능평가용역,서울특별시교육청 서울특별시강동송파교육지원청,서울특별시교육청 서울특별시강동송파교육지원청,제한경쟁,2020/05/20 08:21(2020/05/28 10:00),
용역,20200523949-00,일반,옥동기지 모타카고 내진보강설계 용역 수의견적제출 안내공고,광주광역시도시철도공사,광주광역시도시철도공사,수의(총액)소액수의,2020/05/20 08:12(2020/05/28 10:00),
용역,20200523945-00,긴급,초월읍 산이리(소로2-46호선 외 3개소) 도로개설공사(1구간) 폐기물처리용역,경기도 광주시,경기도 광주시,수의(총액)소액수의,2020/05/20 07:59(2020/05/26 10:00),
용역,20200523943-00,일반,광주도시철도 소방시설 종합정밀점검 용역 수의견적제출 안내공고,광주광역시도시철도공사,광주광역시도시철도공사,수의(총액)소액수의,2020/05/20 07:46(2020/05/26 10:00),
용역,20200523942-00,긴급,2035 성남시 공원녹지기본계획 수립 용역(지명경쟁),경기도 성남시,경기도 성남시,지명경쟁,2020/05/20 07:43(2020/05/26 10:00),
용역,20200523933-00,긴급,외교부 감사이력관리 시스템 구축 사업,외교부,외교부,제한(총액)협상에의한계약,2020/05/20 07:20(2020/06/01 12:00),
용역,20200522529-00,긴급,유역단위 물수지 분석 기본계획,조달청 서울지방조달청,환경부 한강홍수통제소,일반(총액)협상에의한계약,2020/05/20 07:12(2020/06/02 10:00),
용역,202000536-00,일반,콘크리트 단면복구 및 균열 보수공사 성능개선 연구,한국도로공사,한국도로공사 본사,일반(총액),2020/05/20 00:00(2020/07/06 10:00),
용역,202000535-00,일반,비탈면 보강공법의 굴착 및 발파영향 분석 용역,한국도로공사,한국도로공사 본사,제한(총액),2020/05/20 00:00(2020/07/06 10:00),
용역,2020-000164-00,일반,드론 종합보험 가입,한국국토정보공사,한국국토정보공사 본사,일반(총액),2020/05/20 00:00(2020/05/28 14:00),
용역,202000540-00,일반,고속도로 교통관리시스템(exTMS) 대수선(1단계) 감리,한국도로공사,한국도로공사 본사,제한(총액),2020/05/20 00:00(2020/06/01 14:00),
